State,specifier,agency,race,religion,sexualOrientation,disability,gender
,,Watertown,1,0,0,0,0,0,0,0,1,"22,139"
,,West Hartford3,0,1,2,1,0,2,1,0,0,"60,430"
,,West Haven,3,3,0,1,0,1,4,1,1,"52,425"
,,Westport,4,2,0,0,0,1,4,1,0,"26,681"
,,Willimantic,0,0,0,1,0,1,0,0,0,"16,346"
,,Winchester,2,0,0,0,0,0,2,0,0,"10,721"
,,Windsor Locks,0,1,1,0,0,0,0,0,2,"12,543"
,Universities and Colleges,,3,1,0,0,0,,,,,
,,Eastern Connecticut State University,3,0,0,0,0,0,1,0,2,"5,427"
,,"University of Connecticut, Storrs, Avery Point, and Hartford4",0,1,0,0,0,0,0,0,1,
,State Police Agencies,,4,3,2,4,0,,,,,
,,Connecticut State Police,4,3,2,4,0,2,5,1,5,
,Other Agencies,,1,0,0,0,0,,,,,
,,Metropolitan Transportation Authority,1,0,0,0,0,0,0,1,0,
DELAWARE,Total,,20,10,3,4,0,,,,,
,Cities,,2,4,1,2,0,,,,,
,,Georgetown,0,0,0,1,0,0,1,0,0,"5,277"
,,Newark,1,4,0,0,0,0,0,0,5,"29,983"
,,Selbyville,0,0,0,1,0,0,0,1,0,"1,871"
,,Wilmington,1,0,1,0,0,0,1,1,0,"72,580"
,Universities and Colleges,,1,5,0,1,0,,,,,
,,University of Delaware,1,5,0,1,0,4,1,1,1,"20,500"
,Metropolitan Counties,,4,0,1,1,0,,,,,
,,New Castle County Police Department,4,0,1,1,0,1,2,3,0,
,State Police Agencies,,13,1,1,0,0,,,,,
,,State Police:,,,,,,,,,,
,,Kent County,5,1,0,0,0,2,1,3,0,
,,New Castle County,5,0,1,0,0,1,2,2,1,
,,Sussex County,3,0,0,0,0,1,1,1,0,
DISTRICT OF COLUMBIA,Total,,3,0,31,2,0,,,,,
,Cities,,2,0,30,2,0,,,,,
,,Washington,2,0,30,2,0,6,12,12,4,"599,657"
,Other Agencies,,1,0,1,0,0,,,,,
,,Metro Transit Police,1,0,1,0,0,0,2,0,0,
FLORIDA,Total,,68,21,28,13,0,,,,,
,Cities,,47,11,23,8,0,,,,,
,,Arcadia,1,0,0,0,0,0,0,1,0,"6,788"
,,Atlantic Beach,1,0,0,0,0,0,0,1,0,"13,124"
,,Aventura,0,1,0,0,0,0,0,1,0,"29,743"
,,Boca Raton,1,0,0,0,0,0,1,0,0,"85,956"
,,Chattahoochee,1,0,0,0,0,1,0,0,0,"3,746"
,,Coconut Creek,1,1,0,0,0,0,2,0,0,"50,385"
,,Coral Gables,3,0,0,0,0,1,1,0,1,"42,784"
,,Coral Springs,0,1,0,0,0,0,0,0,1,"125,656"
,,Dania,1,0,1,0,0,0,1,1,0,"28,065"
,,Davie,0,1,0,0,0,0,0,1,0,"90,147"
,,Daytona Beach Shores,0,0,1,0,0,0,1,0,0,"5,225"
,,Deerfield Beach,1,0,1,0,0,2,0,0,0,"74,509"
,,Edgewater,1,0,0,0,0,0,0,1,0,"21,714"
,,Gainesville,5,1,4,2,0,0,3,5,4,"115,265"
,,Graceville,1,0,0,0,0,0,1,0,0,"2,428"
,,Homestead,0,0,0,1,0,0,0,0,1,"62,037"
,,Jacksonville,2,0,0,0,0,0,1,1,0,"810,064"
,,Jasper,1,0,0,0,0,0,1,0,0,"2,047"
,,Jupiter,0,0,1,0,0,0,1,0,0,"51,514"
,,Key West,0,0,1,1,0,0,0,1,1,"22,049"
,,Largo,0,0,0,1,0,0,1,0,0,"72,567"
,,Longboat Key,0,1,0,0,0,0,0,1,0,"7,277"
,,Miami Beach,0,1,4,0,0,1,2,0,2,"84,260"
,,Miami Gardens,1,0,1,0,0,2,0,0,0,"110,346"
,,Miramar,0,0,2,0,0,0,1,0,1,"108,375"
,,New Port Richey,0,0,0,1,0,0,0,1,0,"17,766"
,,North Miami,1,1,0,0,0,0,1,0,1,"55,495"
,,North Port,4,0,0,1,0,2,1,1,1,"60,512"
,,Ocala,0,0,1,0,0,0,0,1,0,"55,847"
,,Ocoee,1,0,0,0,0,0,0,0,1,"33,251"
,,Orlando,1,0,0,0,0,0,0,0,1,"235,109"
,,Palm Bay,2,0,1,0,0,0,0,1,2,"103,475"
,,Palm Beach Gardens,2,2,0,0,0,0,0,0,4,"50,937"
,,Panama City,2,0,1,0,0,0,1,0,2,"36,619"
,,Pensacola,2,0,0,0,0,0,1,1,0,"53,570"
,,Pompano Beach,0,0,1,0,0,0,0,0,1,"101,840"
,,Port Orange,1,0,0,0,0,0,1,0,0,"55,604"
,,St. Petersburg,1,0,0,0,0,1,0,0,0,"244,933"
,,Sunrise,0,1,0,0,0,0,0,0,1,"88,936"
,,Tampa,3,0,2,0,0,3,1,1,0,"345,233"
,,Titusville,2,0,0,0,0,0,1,0,1,"45,197"
,,Wellington,1,0,0,0,0,0,1,0,0,"56,588"
,,Wilton Manors,3,0,1,0,0,0,0,0,4,"12,603"
,,Winter Haven,0,0,0,1,0,0,1,0,0,"34,103"
,Universities and Colleges,,1,1,0,1,0,,,,,
,,University of Central Florida,0,0,0,1,0,0,1,0,0,"50,121"
,,University of Florida,0,1,0,0,0,0,1,0,0,"51,474"
,,University of West Florida,1,0,0,0,0,0,0,1,0,"10,491"
,Metropolitan Counties,,18,9,5,4,0,,,,,
,,Alachua,3,1,1,0,0,0,1,3,1,
,,Broward,2,0,0,0,0,1,0,1,0,
,,Clay,1,1,0,0,0,0,1,1,0,
,,Collier,0,2,0,1,0,1,1,1,0,
,,Escambia,1,0,1,1,0,2,0,1,0,
,,Hillsborough,2,0,1,0,0,0,2,1,0,
,,Manatee,1,0,0,0,0,0,1,0,0,
,,Martin,0,1,0,0,0,0,1,0,0,
,,Okaloosa,1,1,0,0,0,1,0,0,1,
,,Orange,2,1,1,1,0,1,1,2,1,
,,Osceola,0,1,0,0,0,0,0,0,1,
,,Palm Beach,1,1,0,0,0,0,0,0,2,
,,Pasco,0,0,0,1,0,0,1,0,0,
,,Santa Rosa,2,0,1,0,0,1,1,0,1,
,,Wakulla,2,0,0,0,0,0,0,1,1,
,Tribal Agencies,,1,0,0,0,0,,,,,
,,Seminole Tribal,1,0,0,0,0,0,0,1,0,
,Other Agencies,,1,0,0,0,0,,,,,
,,Fort Lauderdale Airport,1,0,0,0,0,0,1,0,0,
GEORGIA,Total,,6,1,4,0,0,,,,,
,Cities,,3,0,0,0,0,,,,,
,,Atlanta,1,0,0,0,0,0,0,1,0,"552,901"
,,Helen,1,0,0,0,0,1,0,0,0,903
,,Morrow,1,0,0,0,0,0,0,1,0,"5,575"
,Universities and Colleges,,3,1,4,0,0,,,,,
,,University of Georgia,2,0,4,0,0,1,0,3,2,"34,180"
,,University of West Georgia,1,1,0,0,0,0,0,2,0,"11,252"
IDAHO,Total,,15,6,5,9,0,,,,,
,Cities,,15,6,5,9,0,,,,,
,,Bellevue,0,0,1,0,0,0,0,1,0,"2,200"
,,Boise,3,3,1,0,0,0,3,3,1,"206,437"
,,Caldwell,0,0,2,0,0,1,1,0,0,"44,391"
,,Coeur d'Alene,4,1,0,3,0,2,0,2,4,"44,406"
,,Hailey,1,1,0,0,0,0,1,1,0,"8,081"
,,Jerome,1,0,0,1,0,0,0,1,1,"9,280"
,,Moscow,1,0,0,0,0,0,1,0,0,"24,604"
,,Nampa,4,1,0,5,0,1,5,0,4,"83,875"
,,Pocatello,1,0,0,0,0,0,0,1,0,"55,272"
,,Twin Falls,0,0,1,0,0,0,0,1,0,"43,095"
ILLINOIS,Total,,76,20,22,11,0,,,,,
,Cities,,66,19,15,11,0,,,,,
,,Aurora,2,0,0,1,0,0,0,2,1,"175,135"
,,Batavia,1,0,0,0,0,0,1,0,0,"27,872"
,,Beardstown,1,0,0,1,0,1,1,0,0,"5,867"
,,Bloomington,1,0,1,0,0,0,1,1,0,"73,897"
,,Bolingbrook,0,1,0,0,0,0,0,0,1,"72,566"
,,Buffalo Grove,0,1,0,0,0,1,0,0,0,"42,939"
,,Burbank,1,0,0,0,0,0,1,0,0,"27,529"
,,Carol Stream,0,1,0,0,0,0,0,1,0,"39,951"
,,Chicago,9,6,8,4,0,8,8,8,3,"2,848,431"
,,Decatur,2,0,0,0,0,0,0,0,2,"75,651"
,,Des Plaines,1,0,0,0,0,0,0,0,1,"57,061"
,,Downers Grove,2,1,0,0,0,1,0,2,0,"49,170"
,,Elgin,1,0,1,0,0,,,1,1,"107,686"
,,Evanston,4,2,0,0,0,2,3,,1,"78,101"
,,Genoa,0,1,0,0,0,0,0,1,0,"5,207"
,,Highwood,0,0,0,1,0,0,1,0,0,"5,378"
,,Jacksonville,1,0,0,0,0,0,0,1,0,"19,353"
,,Joliet,1,0,1,0,0,0,2,0,0,"151,103"
,,Kildeer,0,1,0,0,0,0,0,0,1,"4,196"
,,Lincolnwood,0,1,0,0,0,1,,,,"11,752"
,,Lindenhurst,0,0,0,1,0,,,,1,"14,923"
,,Litchfield,1,0,0,0,0,0,1,0,0,"6,613"
,,Lyons,2,0,0,0,0,1,1,0,0,"10,251"
,,Mascoutah,1,0,0,0,0,0,0,1,0,"6,815"
,,Monmouth,1,0,0,0,0,0,1,0,0,"9,268"
,,Mount Carroll,1,0,0,0,0,1,0,0,0,"1,641"
,,Mount Sterling,1,0,0,0,0,0,0,1,0,"1,889"
,,Naperville,1,0,0,0,0,1,0,0,0,"144,731"
,,New Lenox,1,0,0,1,0,2,,,,"24,896"
,,Normal,2,0,0,0,0,0,0,0,2,"52,827"
,,Northfield,0,1,0,0,0,,1,,,"5,418"
,,Park Ridge,1,0,0,0,0,0,0,0,1,"36,835"
,,Pekin,3,0,0,0,0,1,1,1,,"33,382"
,,Peoria,2,0,0,0,0,0,0,2,0,"114,241"
,,Plainfield,1,0,0,0,0,0,0,0,1,"40,764"
,,Rantoul,1,0,0,0,0,1,0,0,0,"12,109"
,,Robinson,1,0,0,0,0,1,0,0,0,"6,323"
,,Rockford,8,1,2,0,0,3,5,2,1,"157,943"
,,Schaumburg,1,0,0,0,0,,1,,,"71,325"
,,Shiloh,1,0,0,0,0,1,0,0,0,"11,500"
,,Skokie,0,1,0,1,0,0,2,0,,"66,996"
,,Springfield,7,1,2,1,0,1,5,4,1,"117,973"
,,Tinley Park,1,0,0,0,0,,,1,0,"60,427"
,,Wood River,1,0,0,0,0,0,0,0,1,"10,935"
,Universities and Colleges,,4,1,5,0,0,,,,,
,,College of DuPage,1,1,0,0,0,2,,,,"25,668"
,,Northern Illinois University,3,0,0,0,0,1,,,2,"24,397"
,,"Southern Illinois University, Edwardsville",0,0,1,0,0,0,1,0,0,"13,602"
,,"University of Illinois, Springfield",0,0,1,0,0,0,0,0,1,"4,711"
,,Western Illinois University,0,0,3,0,0,2,0,0,1,"13,175"
,Metropolitan Counties,,5,0,2,0,0,,,,,
,,Du Page,1,0,1,0,0,1,0,1,0,
,,Peoria,2,0,0,0,0,1,,,1,
,,Sangamon,2,0,1,0,0,1,0,1,1,
,Nonmetropolitan Counties,,1,0,0,0,0,,,,,
,,Knox,1,0,0,0,0,0,1,0,0,
INDIANA,Total,,34,8,12,1,0,,,,,
,Cities,,24,6,9,1,0,,,,,
,,Bloomington,14,3,8,0,0,8,5,8,4,"71,845"
,,Clarksville,1,0,0,0,0,0,0,0,1,"21,921"
,,Fishers,0,0,0,1,0,1,0,0,0,"73,538"
,,Fort Wayne,2,1,0,0,0,1,0,1,1,"251,584"
,,Goshen,0,0,1,0,0,1,0,0,0,"32,952"
,,Greenwood,1,0,0,0,0,0,1,0,0,"49,136"
,,La Porte,1,0,0,0,0,0,0,0,1,"21,128"
,,Mishawaka,3,0,0,0,0,,2,1,,"50,378"
,,Munster,0,2,0,0,0,0,1,0,1,"22,173"
,,Plainfield,1,0,0,0,0,1,0,0,0,"28,811"
,,Walkerton,1,0,0,0,0,0,1,0,0,"2,164"
,Universities and Colleges,,5,2,3,0,0,,,,,
,,Indiana State University,0,0,2,0,0,0,0,2,0,"10,457"
,,"Indiana University, Indianapolis4",4,1,0,0,0,4,0,0,1,
,,Purdue University,1,1,1,0,0,0,1,0,2,"41,433"
,Metropolitan Counties,,3,0,0,0,0,,,,,
,,Elkhart,1,0,0,0,0,0,1,,0,
,,Porter,2,0,0,0,0,0,2,0,0,
,State Police Agencies,,2,0,0,0,0,,,,,
,,Indiana State Police,2,0,0,0,0,1,,,1,
IOWA,Total,,10,1,4,3,0,,,,,
,Cities,,8,0,4,3,0,,,,,
,,Ames,1,0,0,0,0,0,1,0,0,"57,173"
,,Bettendorf,0,0,0,1,0,0,1,0,0,"32,734"
,,Clarion,1,0,0,0,0,1,0,0,0,"2,692"
,,Davenport,3,0,2,0,0,0,1,3,1,"101,116"
,,Des Moines,0,0,1,0,0,0,0,1,0,"196,794"
,,Grinnell,0,0,1,0,0,0,0,0,1,"9,174"
,,Iowa City,1,0,0,0,0,0,1,0,0,"68,427"
,,Perry,1,0,0,1,0,0,1,1,0,"9,809"
,,Urbandale,1,0,0,0,0,0,1,0,0,"39,518"
,,Vinton,0,0,0,1,0,0,0,0,1,"5,078"
,Metropolitan Counties,,1,1,0,0,0,,,,,
,,Linn,1,1,0,0,0,1,1,0,0,
,Nonmetropolitan Counties,,1,0,0,0,0,,,,,
,,Marshall,1,0,0,0,0,0,0,0,1,
KANSAS,Total,,63,18,20,20,1,,,,,
,Cities,,50,14,15,14,1,,,,,
,,Abilene,0,0,0,1,0,1,0,0,0,"6,383"
,,Arma,0,0,1,0,0,0,0,1,0,"1,511"
,,Atchison,1,0,0,0,0,0,0,0,1,"10,378"
,,Augusta,1,0,0,0,0,1,0,0,0,"8,715"
,,Bonner Springs,0,0,0,1,0,1,0,0,0,"7,205"
,,Chanute,0,0,2,0,0,1,1,0,0,"8,784"
,,Colby,0,1,0,0,0,0,1,0,0,"4,737"
,,El Dorado,1,0,0,0,0,0,0,1,0,"12,566"
,,Fort Scott,3,0,0,0,0,2,1,0,0,"7,903"
,,Garden City,0,0,0,1,0,0,1,0,0,"28,561"
,,Goodland,0,0,1,0,0,0,1,0,0,"4,332"
,,Great Bend,0,0,0,1,0,1,0,0,0,"15,671"
,,Hesston,1,0,0,0,0,0,1,0,0,"3,758"
,,Hoisington,0,0,0,1,0,1,0,0,0,"2,875"
,,Hutchinson,3,5,0,1,0,2,0,7,0,"40,787"
,,Independence,0,0,0,1,0,0,0,0,1,"9,182"
,,Iola,1,0,1,0,0,0,0,2,0,"5,727"
,,Junction City,3,1,0,0,0,0,3,1,0,"20,880"
,,Lansing,3,0,0,0,0,1,0,2,0,"10,812"
,,Larned,1,0,0,0,0,0,0,1,0,"3,536"
,,Lawrence,1,1,0,0,0,1,0,0,1,"91,703"
,,Leavenworth,1,0,0,0,0,0,0,1,0,"34,647"
,,Leawood,1,0,0,0,1,0,1,1,0,"31,765"
,,Lenexa,2,0,0,0,0,1,0,1,0,"47,601"
,,Maize,1,0,0,0,0,0,0,1,0,"3,200"
,,Newton,1,1,0,0,0,0,0,1,1,"18,175"
,,Osawatomie,0,0,1,0,0,0,0,1,0,"4,468"
,,Oswego,0,0,1,0,0,0,0,1,0,"1,973"
,,Ottawa,0,1,0,0,0,0,1,0,0,"12,950"
,,Parsons,1,0,1,0,0,1,1,0,0,"11,020"
,,Pittsburg,0,0,1,0,0,1,0,0,0,"19,693"
,,Pratt,0,0,0,1,0,0,1,0,0,"6,380"
,,Salina,1,0,1,2,0,1,2,1,0,"46,561"
,,Shawnee,1,0,0,0,0,0,0,0,1,"62,508"
,,Valley Center,1,2,0,1,0,2,1,1,0,"6,631"
,,Wamego,1,0,0,0,0,1,0,0,0,"4,317"
,,Wellington,2,0,0,0,0,1,0,1,0,"7,639"
,,Wichita,18,2,5,3,0,4,11,10,3,"367,635"
,Universities and Colleges,,2,1,1,0,0,,,,,
,,Kansas City Community College,1,0,0,0,0,1,0,0,0,"5,820"
,,Kansas State University,0,1,0,0,0,0,0,1,0,"23,520"
,,"University of Kansas, Medical Center4",0,0,1,0,0,0,0,1,0,
,,Washburn University,1,0,0,0,0,1,0,0,0,"6,545"
,Metropolitan Counties,,6,1,2,4,0,,,,,
,,Doniphan,0,1,0,0,0,1,0,0,0,
,,Franklin,1,0,0,0,0,0,0,0,1,
,,Jackson,1,0,0,1,0,1,0,0,1,
,,Johnson,0,0,0,1,0,0,1,0,0,
,,Pottawatomie,1,0,1,0,0,0,2,0,0,
,,Riley County Police Department,0,0,0,1,0,0,0,0,1,
,,Sedgwick,1,0,1,0,0,1,0,1,0,
,,Shawnee,1,0,0,1,0,0,1,1,0,
,,Sumner,1,0,0,0,0,0,1,0,0,
,Nonmetropolitan Counties,,4,2,1,1,0,,,,,
,,Chautauqua,1,0,0,0,0,1,0,0,0,
,,Dickinson,1,0,0,0,0,1,0,0,0,
,,Kearny,1,0,0,0,0,0,1,0,,
,,Labette,0,1,0,0,0,0,0,1,0,
,,Lincoln,0,1,0,0,0,1,0,0,0,
,,Reno,0,0,1,0,0,1,0,0,0,
,,Seward,1,0,0,0,0,0,1,0,0,
,,Wichita,0,0,0,1,0,0,0,0,1,
,Other Agencies,,1,0,1,1,0,,,,,
,,Kansas Department of Wildlife and Parks,1,0,0,0,0,0,0,1,0,
,,Unified School District:,,,,,,,,,,
,,Goddard,0,0,0,1,0,0,1,0,0,
,,Maize,0,0,1,0,0,0,1,0,0,
KENTUCKY,Total,,95,11,24,18,2,,,,,
,Cities,,59,5,12,12,2,,,,,
,,Audubon Park,1,0,0,0,0,0,0,1,0,"1,676"
,,Barbourville,0,0,1,0,0,0,0,0,1,"3,614"
,,Bardstown,2,0,0,0,0,1,1,0,0,"11,292"
,,Bellevue,1,0,1,0,0,0,1,1,0,"5,788"
,,Berea,0,1,0,0,0,0,0,1,0,"14,825"
,,Bowling Green,5,0,0,0,0,0,3,1,1,"55,754"
,,Campbellsville,1,0,0,0,0,0,0,0,1,"11,072"
,,Covington,4,1,1,3,0,3,1,2,3,"43,215"
,,Cynthiana,1,0,0,0,0,1,0,0,0,"6,277"
,,Danville,1,0,0,0,0,1,0,0,0,"15,530"
,,Dayton,0,1,1,0,0,0,1,1,0,"5,400"
,,Elizabethtown,2,1,1,0,0,2,1,0,1,"24,321"
,,Elkton,0,0,0,1,0,0,0,1,0,"1,981"
,,Elsmere,1,0,0,0,0,0,0,0,1,"7,908"
,,Erlanger,2,0,0,0,0,0,0,0,2,"21,299"
,,Falmouth,1,0,0,0,0,1,0,0,0,"2,058"
,,Florence,0,0,1,2,0,0,0,1,2,"28,232"
,,Fulton,1,0,0,0,0,0,1,0,0,"2,406"
,,Glasgow,1,0,0,0,0,1,0,0,0,"14,440"
,,Hardinsburg,1,0,0,0,0,0,1,0,0,"2,443"
,,Harrodsburg,1,0,0,0,0,0,1,0,0,"8,195"
,,Hopkinsville,4,0,1,1,0,1,2,1,2,"32,294"
,,Independence,1,0,0,0,0,0,0,1,0,"22,572"
,,Irvine,0,0,0,1,0,1,0,0,0,"2,648"
,,Jeffersontown,1,0,0,0,0,0,1,0,0,"26,199"
,,Lakeside Park-Crestview Hills,0,1,0,0,0,0,0,0,1,"6,470"
,,Leitchfield,1,0,0,0,0,1,0,0,0,"6,572"
,,Ludlow,2,0,1,0,0,2,0,1,0,"4,856"
,,Mayfield,0,0,0,2,0,0,2,0,0,"10,167"
,,Maysville,1,0,0,0,0,0,0,1,0,"9,277"
,,Meadow Vale,0,0,1,0,0,0,0,0,1,859
,,Monticello,1,0,0,0,0,1,0,0,0,"6,182"
,,Mount Washington,2,0,0,0,0,0,2,0,0,"12,414"
,,Nicholasville,1,0,0,0,0,0,1,0,0,"27,162"
,,Oak Grove,2,0,0,0,0,0,0,1,1,"9,480"
,,Paducah,3,0,1,0,0,3,0,1,0,"25,439"
,,Pikeville,1,0,0,0,0,1,0,0,0,"6,406"
,,Princeton,0,0,0,0,1,0,0,1,0,"6,384"
,,Richmond,1,0,0,0,0,1,0,0,0,"33,546"
,,Shelbyville,3,0,2,2,0,2,1,2,2,"11,422"
,,Shively,4,0,0,0,0,1,2,1,0,"16,816"
,,St. Matthews,1,0,0,0,0,0,1,0,0,"18,871"
,,Versailles,1,0,0,0,0,0,0,0,1,"7,817"
,,Vine Grove,1,0,0,0,0,0,0,1,0,"4,386"
,,West Point3,1,0,0,0,0,0,0,0,1,961
,,Whitesburg,1,0,0,0,0,0,0,1,0,"1,466"
,,Wilmore,0,0,0,0,1,0,0,0,1,"6,016"
,Universities and Colleges,,4,1,4,0,0,,,,,
,,Eastern Kentucky University,0,1,2,0,0,1,1,0,1,"16,031"
,,Murray State University,1,0,0,0,0,0,0,1,0,"10,014"
,,Northern Kentucky University,1,0,0,0,0,1,0,0,0,"15,082"
,,University of Kentucky,1,0,1,0,0,0,0,1,1,"26,054"
,,University of Louisville,1,0,1,0,0,1,0,0,1,"20,834"
,Metropolitan Counties,,10,0,3,1,0,,,,,
,,Boone,2,0,2,0,0,0,0,0,4,
,,Bullitt,2,0,0,0,0,1,0,0,1,
,,Clark,0,0,0,1,0,1,0,0,0,
,,Kenton County Police Department,1,0,1,0,0,1,1,0,0,
,,Oldham County Police Department,1,0,0,0,0,0,0,0,1,
,,Shelby,2,0,0,0,0,0,0,2,0,
,,Warren,2,0,0,0,0,0,1,1,0,
,Nonmetropolitan Counties,,10,4,3,5,0,,,,,
,,Allen,0,1,2,1,0,1,1,1,1,
,,Ballard,1,0,0,1,0,1,1,0,0,
,,Fleming,1,0,0,0,0,0,0,0,1,
,,Franklin,0,0,0,1,0,0,1,0,0,
,,Graves,0,0,1,0,0,0,0,1,0,
,,Harrison,0,0,0,1,0,0,0,1,0,
,,Laurel,1,0,0,0,0,1,0,0,0,
,,Madison,1,0,0,0,0,0,0,0,1,
,,Marshall,0,1,0,0,0,0,0,1,0,
,,McCracken,4,1,0,1,0,0,3,2,1,
,,Ohio,1,0,0,0,0,0,1,0,0,
,,Rowan,0,1,0,0,0,0,0,0,1,
,,Union,1,0,0,0,0,1,0,0,0,
,State Police Agencies,,4,1,1,0,0,,,,,
,,State Police:,,,,,,,,,,
,,Campbellsburg,1,0,0,0,0,1,0,0,0,
,,Columbia,1,0,0,0,0,0,0,1,0,
,,Harlan,0,0,1,0,0,0,0,0,1,
,,London,1,0,0,0,0,0,0,0,1,
,,Madisonville,0,1,0,0,0,0,0,1,0,
,,Pikeville,1,0,0,0,0,0,1,0,0,
,Other Agencies,,8,0,1,0,0,,,,,
,,Cincinnati-Northern Kentucky International Airport,1,0,0,0,0,0,0,1,0,
,,Clark County School System,1,0,0,0,0,1,0,0,0,
,,Fayette County Schools,2,0,1,0,0,1,1,1,0,
,,Jefferson County Board of Education,1,0,0,0,0,0,0,0,1,
,,Ohio County School System,2,0,0,0,0,0,0,2,0,
,,Park Security,1,0,0,0,0,0,1,0,0,
LOUISIANA,Total,,9,0,3,1,0,,,,,
,Cities,,1,0,1,0,0,,,,,
,,Farmerville,1,0,0,0,0,1,0,,0,"3,615"
,,Houma,0,0,1,0,0,0,1,,,"32,477"
,Universities and Colleges,,1,0,0,0,0,,,,,
,,University of New Orleans,1,0,0,0,0,,,,1,"11,428"
,Metropolitan Counties,,5,0,1,1,0,,,,,
,,Bossier,1,0,0,0,0,0,1,0,0,
,,Jefferson,3,0,1,0,0,1,0,2,1,
,,Lafayette,0,0,0,1,0,0,1,,0,
,,Livingston,1,0,0,0,0,,,,1,
,Nonmetropolitan Counties,,2,0,1,0,0,,,,,
,,East Carroll,1,0,1,0,0,0,1,1,0,
,,St. James,1,0,0,0,0,0,0,1,0,
MAINE,Total,,28,6,14,2,0,,,,,
,Cities,,22,5,13,1,0,,,,,
,,Auburn,1,0,0,0,0,0,1,0,0,"23,176"
,,Augusta,5,0,2,0,0,1,0,1,5,"18,252"
,,Biddeford,0,0,1,0,0,0,0,1,0,"21,479"
,,Ellsworth,1,0,0,0,0,0,0,0,1,"7,177"
,,Gorham,1,0,0,1,0,1,1,0,0,"15,725"
,,Kennebunk,1,0,0,0,0,0,0,0,1,"11,551"
,,Lewiston,2,0,0,0,0,0,0,1,1,"35,074"
,,Old Orchard Beach,0,1,1,0,0,0,0,1,1,"9,451"
,,Orono,0,1,1,0,0,2,0,0,0,"9,708"
,,Portland,4,1,3,0,0,4,2,1,1,"62,382"
,,Rumford,1,0,0,0,0,0,0,0,1,"6,293"
,,Saco,0,1,1,0,0,0,0,0,2,"18,262"
,,Sanford,3,0,1,0,0,0,1,2,1,"21,183"
,,South Portland,2,1,3,0,0,4,1,0,1,"23,852"
,,Topsham,1,0,0,0,0,0,1,0,0,"9,909"
,Universities and Colleges,,1,0,0,0,0,,,,,
,,University of Southern Maine,1,0,0,0,0,0,0,0,1,"10,009"
,Metropolitan Counties,,2,1,0,0,0,,,,,
,,Cumberland,0,1,0,0,0,0,0,0,1,
,,Sagadahoc,1,0,0,0,0,0,0,0,1,
,,York,1,0,0,0,0,0,1,0,0,
,Nonmetropolitan Counties,,1,0,0,1,0,,,,,
,,Aroostook,1,0,0,0,0,0,0,1,0,
,,Washington,0,0,0,1,0,0,0,0,1,
,State Police Agencies,,2,0,1,0,0,,,,,
,,State Police:,,,,,,,,,,
,,Kennebec County,0,0,1,0,0,0,0,0,1,
,,Somerset County,1,0,0,0,0,0,1,0,0,
,,York County,1,0,0,0,0,0,0,1,0,
MARYLAND,Total,,62,26,9,5,0,,,,,
,Cities,,6,3,1,0,0,,,,,
,,Aberdeen,1,0,0,0,0,0,0,1,0,"14,003"
,,Annapolis,0,2,0,0,0,0,0,2,0,"36,586"
,,Baltimore,5,1,1,0,0,3,1,1,2,"638,755"
,Universities and Colleges,,2,3,5,0,0,,,,,
,,Towson University,2,2,5,0,0,0,0,0,9,"21,111"
,,"University of Maryland, College Park",0,1,0,0,0,0,0,1,0,"37,000"
,Metropolitan Counties,,48,20,3,5,0,,,,,
,,Anne Arundel County Police Department,1,0,0,0,0,0,1,0,0,
,,Baltimore County Police Department,30,8,2,1,0,9,8,14,10,
,,Charles,5,1,0,0,0,6,0,0,0,
,,Frederick,1,0,0,0,0,0,0,0,1,
,,Harford,1,0,0,0,0,0,1,0,0,
,,Howard County Police Department,2,0,0,0,0,0,0,1,1,
,,Montgomery County Police Department,3,9,1,3,0,4,2,6,4,
,,Prince George's County Police Department,5,2,0,0,0,2,2,3,0,
,,Wicomico,0,0,0,1,0,0,0,0,1,
,State Police Agencies,,6,0,0,0,0,,,,,
,,State Police:,,,,,,,,,,
,,Allegany County,1,0,0,0,0,1,0,0,0,
,,Carroll County,2,0,0,0,0,0,0,0,2,
,,Cecil County,2,0,0,0,0,0,1,0,1,
,,Worcester County,1,0,0,0,0,0,0,0,1,
MASSACHUSETTS,Total,,158,59,66,36,3,,,,,
,Cities,,150,58,57,36,3,,,,,
,,Acton,1,2,0,0,0,0,0,1,2,"21,104"
,,Amesbury,1,0,0,0,0,0,0,0,1,"16,623"
,,Amherst,0,0,0,1,0,1,0,0,0,"36,845"
,,Andover,1,0,0,0,0,0,0,0,1,"33,853"
,,Arlington,1,0,0,1,0,0,0,2,0,"41,598"
,,Barnstable,4,3,3,0,0,1,0,4,5,"48,042"
,,Belmont,1,0,0,0,0,0,0,0,1,"23,597"
,,Bernardston,1,0,0,0,0,0,0,0,1,"2,258"
,,Beverly,1,0,0,0,0,0,0,1,0,"39,919"
,,Boston,66,22,32,14,0,35,40,29,30,"624,222"
,,Braintree,0,1,0,0,0,0,1,0,0,"35,047"
,,Burlington,1,0,0,0,0,0,0,0,1,"25,695"
,,Cambridge,8,2,2,4,1,3,3,8,3,"102,866"
,,Chelsea,1,0,1,0,0,1,1,0,0,"39,883"
,,Cohasset,1,0,0,0,0,0,0,0,1,"7,286"
,,Douglas,1,0,0,0,0,1,0,0,0,"8,093"
,,Duxbury,1,0,0,0,0,0,0,0,1,"14,588"
